# §31 register mapping (Step 0)
# Exactly one tab-separated entry per §31 requirement row.
# Columns: id phase state lifecycle mapping-basis missing_behavior task_target acceptance_target review_target
# new-record-required rows carry item-specific missing behavior and '-' targets;
# mapped-existing rows carry real task/test/review paths and '-' missing behavior.
PAY-23	v1	U	new-record-required	Manual inventory: no existing L-track trio was justified for PAY-23 after reviewing the §31 item	Missing from reviewed L-track evidence: Past-due 30-day grace preserves price; rejoin at current pricing	-	-	-
PAY-24	v1	U	new-record-required	Manual inventory: no existing L-track trio was justified for PAY-24 after reviewing the §31 item	Missing from reviewed L-track evidence: Downgrade pauses newest queues, never deletes; `paused_reason` distinguishes cause	-	-	-
PAY-25	v1	U	new-record-required	Manual inventory: no existing L-track trio was justified for PAY-25 after reviewing the §31 item	Missing from reviewed L-track evidence: Referral credit = service-time (30-day reward, 14-day hold, 5/30-day cap, 12 banked, same-subnet fraud signal)	-	-	-
PAY-26	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for PAY-26 after reviewing the §31 item	Missing from reviewed L-track evidence: Top-up purchase, ledger and balances (§10.2)	-	-	-
PAY-27	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for PAY-27 after reviewing the §31 item	Missing from reviewed L-track evidence: Season Passes (§10.4)	-	-	-
PAY-30	N	N	new-record-required	Manual inventory: no existing L-track trio was justified for PAY-30 after reviewing the §31 item	Missing from reviewed L-track evidence: Paid room-code unlocking	-	-	-
PAY-28	v1	B	new-record-required	Manual inventory: no existing L-track trio was justified for PAY-28 after reviewing the §31 item	Missing from reviewed L-track evidence: Paytm / Cashfree / PhonePe	-	-	-
PAY-29	v1	B	new-record-required	Manual inventory: no existing L-track trio was justified for PAY-29 after reviewing the §31 item	Missing from reviewed L-track evidence: Recurring memberships	-	-	-
ALQ-01	v1	U	mapped-existing	L05 task/test/review trio covers §31.3 durable queues, outbox, per-queue deliveries and independent sequence/progress; migration 0004 and multi-queue harness evidence are recorded	-	tasks/L05-go-alert-worker-and-cloud-tasks.md	tests/TC-L05-go-alert-worker-and-cloud-tasks.md	reviews/2026-08-14-L05-worker-boundary-review.md
ALQ-02	v1	U	mapped-existing	L05 task/test/review trio covers §31.3 overlay SSE, Last-Event-Id cursor replay and acknowledgement boundary; migration 0022 and reconnect/replay harness evidence are recorded	-	tasks/L05-go-alert-worker-and-cloud-tasks.md	tests/TC-L05-go-alert-worker-and-cloud-tasks.md	reviews/2026-08-14-L05-worker-boundary-review.md
ALQ-03	v1	U	mapped-existing	L05 task/test/review trio covers §31.3 cross-replica LISTEN/NOTIFY wake-up with two independent listeners and durable replay as correctness path; L05-32 integration evidence is recorded	-	tasks/L05-go-alert-worker-and-cloud-tasks.md	tests/TC-L05-go-alert-worker-and-cloud-tasks.md	reviews/2026-08-14-L05-worker-boundary-review.md
ALQ-04	v1	P	mapped-existing	L03 task/test/review trio covers §31.3 direct DATABASE_URL_DIRECT listener separation, pooled LISTEN rejection, and durable replay correctness; L03-07a/07c integration evidence is recorded	-	tasks/L03-alerts-web-and-creator-api.md	tests/TC-L03-alerts-web-and-creator-api.md	reviews/2026-08-14-L03-definition-review.md
ALQ-05	v1	U	mapped-existing	L03 task/test/review trio covers §31.3 server FIFO/priority-with-aging and client stacked/pills/aggregated grouping; corrected L03 findings review and L03-27 evidence are recorded	-	tasks/L03-alerts-web-and-creator-api.md	tests/TC-L03-alerts-web-and-creator-api.md	reviews/2026-08-16-L03-corrected-findings-remediation-review.md
ALQ-06	v1	U	mapped-existing	L03 task/test/review trio covers §31.3 quiet/approval/rate/hold/no-drop semantics; corrected L03 findings review and L03-26/L03-27 evidence are recorded	-	tasks/L03-alerts-web-and-creator-api.md	tests/TC-L03-alerts-web-and-creator-api.md	reviews/2026-08-16-L03-corrected-findings-remediation-review.md
ALQ-07	v1	U	mapped-existing	L05 task/test/review trio covers §31.3 no-drop behavior across queue limits and subscription tiers; L05-26/L05-28/L05-36 acceptance and durable retry evidence are recorded	-	tasks/L05-go-alert-worker-and-cloud-tasks.md	tests/TC-L05-go-alert-worker-and-cloud-tasks.md	reviews/2026-08-14-L05-worker-boundary-review.md
ALQ-08	v1	U	mapped-existing	L05 task/test/review trio covers §31.3 multi-queue bindings and immutable per-delivery source/priority/override snapshots; migrations 0004/0020 and independent-queue harness evidence are recorded	-	tasks/L05-go-alert-worker-and-cloud-tasks.md	tests/TC-L05-go-alert-worker-and-cloud-tasks.md	reviews/2026-08-14-L05-worker-boundary-review.md
ALQ-09	v1	U	mapped-existing	L05 task/test/review trio covers §31.3 per-binding allow_duplicates consent and atomic duplicate-delivery guard; L05-15 and migration 0021 evidence are recorded	-	tasks/L05-go-alert-worker-and-cloud-tasks.md	tests/TC-L05-go-alert-worker-and-cloud-tasks.md	reviews/2026-08-14-L05-worker-boundary-review.md
ALQ-10	v1	U	mapped-existing	L03 task/test/review trio covers §31.3 creator moderation plus admin DLQ replay/discard/audit; migration 0073 and L03-35/10/10a/10c evidence are recorded	-	tasks/L03-alerts-web-and-creator-api.md	tests/TC-L03-alerts-web-and-creator-api.md	reviews/2026-08-16-L03-corrected-findings-remediation-review.md
ALQ-11	v1	U	mapped-existing	L03 task/test/review trio covers §31.3 owner/admin financial, operator/moderator content and viewer status reads with DB/RLS role boundaries; migration 0039 and L03-10 evidence are recorded	-	tasks/L03-alerts-web-and-creator-api.md	tests/TC-L03-alerts-web-and-creator-api.md	reviews/2026-08-16-L03-corrected-findings-remediation-review.md
ALQ-12	v1	U	mapped-existing	L03 task/test/review trio covers §31.3 fragment-only overlay transport, scoped/hash session lifecycle, and authorized create/revoke/rotate; L03-06/L03-06a evidence is recorded	-	tasks/L03-alerts-web-and-creator-api.md	tests/TC-L03-alerts-web-and-creator-api.md	reviews/2026-08-14-L03-definition-review.md
ALQ-13	v1	U	mapped-existing	L03 task/test/review trio covers §31.3 nine safe anchors, scale/width bounds and reduced motion; L03-25/L03-27 evidence is recorded	-	tasks/L03-alerts-web-and-creator-api.md	tests/TC-L03-alerts-web-and-creator-api.md	reviews/2026-08-14-L03-definition-review.md
ALQ-14	v1	U	mapped-existing	L03 task/test/review trio covers §31.3 truncation, continuation, safe multiline rendering and no clipping; L03-09/L03-27 evidence is recorded	-	tasks/L03-alerts-web-and-creator-api.md	tests/TC-L03-alerts-web-and-creator-api.md	reviews/2026-08-14-L03-definition-review.md
ALQ-15	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for ALQ-15 after reviewing the §31 item	Missing from reviewed L-track evidence: Per-item skip action	-	-	-
ALQ-16	v1	A	new-record-required	Reviewed L03 overlay SSE durable replay using Last-Event-ID/last acknowledged cursor, bounded stream close, and direct listener reconnect with bounded exponential backoff; local test evidence covers listener reconnect/health and replay availability.	Missing from reviewed L03 evidence: no implemented or locally proved 1-hour reconnect policy coalesces the recovered burst into a summary plus bounded catch-up instead of firing an hour of alerts; no configured/displayed summary rule or OVL-E5 proof exists.	-	-	-
ALQ-17	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for ALQ-17 after reviewing the §31 item	Missing from reviewed L-track evidence: Time-bounded replay window (the "72-hour buffer" that never existed)	-	-	-
ALQ-18	v1	A	new-record-required	Reviewed L03 fragment-token authenticated browser overlay route with SSE/cursor recovery and L16 separately routed widget browser sources using fragment-token/session transport, with SSE only as a REST snapshot invalidation signal	Missing from reviewed L03/L16 evidence: no Master Canvas runtime combines modules into one OBS browser source, one connection and one requestAnimationFrame loop; no pure-module composition/error isolation, protected one-per-canvas Free watermark/reserved zone, paid-brand-free composition, or ALQ-18/PRF-02/OVL-E8, OVL-E9 and OVL-E10 local proof exists.	-	-	-
ALQ-19	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for ALQ-19 after reviewing the §31 item	Missing from reviewed L-track evidence: Vertical / second-output canvas	-	-	-
TTS-01	v1	U	new-record-required	Reviewed L03 task/test/review trio covers neutralized text/cache boundary and bounded synthesis inputs but not complete provider reachability	Missing from reviewed L03 task/test/review evidence: Full Sarvam synthesis across 13 locales with 2MB/60s caps remains unverified	-	-	-
TTS-02	v1·G	U	mapped-existing	L03 task/test/review trio covers §31.11 quota metering/hard stop via authority 06 and migration 0081; local evidence only, provider reachability remains external	-	tasks/L03-alerts-web-and-creator-api.md	tests/TC-L03-alerts-web-and-creator-api.md	reviews/2026-09-13-reachability-register.md
TTS-03	v1	U	new-record-required	Reviewed L03 task/test/review trio covers one shared maxCharLimit path but not complete amount-tier integration	Missing from reviewed L03 task/test/review evidence: End-to-end shared maxCharLimit enforcement across the amount-tiered ladder remains unverified	-	-	-
TTS-04	v1·G	U	mapped-existing	L03 task/test/review trio covers §31.11 migration 0096 browser/chime fallback; local evidence only, provider reachability remains external	-	tasks/L03-alerts-web-and-creator-api.md	tests/TC-L03-alerts-web-and-creator-api.md	reviews/2026-09-13-reachability-register.md
TTS-05	v1	U	mapped-existing	L05 task/test/review trio covers §31.11 bounded 1.5-second playback, nonblocking visual rendering and acknowledgement; L05-31 focused policy tests are recorded	-	tasks/L05-go-alert-worker-and-cloud-tasks.md	tests/TC-L05-go-alert-worker-and-cloud-tasks.md	reviews/2026-08-14-L05-worker-boundary-review.md
TTS-06	v1	A	new-record-required	Reviewed L03 task/test/review trio covers input neutralization, NFKC/control/bidi/URL/markup handling, cache normalization and empty-input chime only	Missing from reviewed L03 task/test/review evidence: Shared safety corpus/pipeline, homoglyph/leet/repeat/script/transliteration checks, L1-L4 decisions, PII/blocked-user/policy handling, per-surface audit/appeal, and closed-for-speech behavior remain unverified	-	-	-
TTS-07	v1·G	A	new-record-required	Manual inventory: no existing L-track trio was justified for TTS-07 after reviewing the §31 item	Missing from reviewed L-track evidence: Quota bar visible from ~70% consumption	-	-	-
TTS-08	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for TTS-08 after reviewing the §31 item	Missing from reviewed L-track evidence: Upgrade prompt on exhaustion	-	-	-
TTS-09	v1	P	new-record-required	Reviewed L15 evidence covers mute/cost state but not the complete user control path	Missing from reviewed L15/L03 evidence: Dashboard/mobile wiring and cancel-in-flight proof remain unverified	-	-	-
TTS-10	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for TTS-10 after reviewing the §31 item	Missing from reviewed L-track evidence: TTS character top-ups	-	-	-
TTS-11	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for TTS-11 after reviewing the §31 item	Missing from reviewed L-track evidence: Voice routing rule set: amount, length, script, supporter, event class (§11.10)	-	-	-
TTS-12	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for TTS-12 after reviewing the §31 item	Missing from reviewed L-track evidence: Unicode-range script detection in the live path — no model, no network call	-	-	-
TTS-13	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for TTS-13 after reviewing the §31 item	Missing from reviewed L-track evidence: Dashboard control with a "what this would have cost last week" preview	-	-	-
TTS-14	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for TTS-14 after reviewing the §31 item	Missing from reviewed L-track evidence: Companion mode display and mid-stream switch, plus timed "premium everything"	-	-	-
TTS-15	v1·G	A	new-record-required	Manual inventory: no existing L-track trio was justified for TTS-15 after reviewing the §31 item	Missing from reviewed L-track evidence: Route and reason recorded per alert and shown in history and the quota view	-	-	-
TTS-16	v1	A	new-record-required	Reviewed L03 task/test/review trio covers neutralization and empty-input handling on the existing route	Missing from reviewed L03 task/test/review evidence: Dual-route identical safety enforcement, including browser-voice path parity, remains unverified	-	-	-
TTS-17	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for TTS-17 after reviewing the §31 item	Missing from reviewed L-track evidence: Companion and dashboard notice at the moment of fallback; no grace buffer exists and none may be added (§11.11)	-	-	-
VID-01	v1	A	mapped-existing	L04/L14 task/test/review trio covers §31.4 server cookie fingerprint and webhook writer of payments.viewer_identity_id; anonymous attribution evidence is recorded	-	tasks/L04-L14-anonymous-payment-identity-attribution.md	tests/TC-L04-L14-anonymous-payment-identity-attribution.md	reviews/2026-09-14-L04-L14-anonymous-payment-identity-attribution-decision.md
VID-02	v1	A	mapped-existing	L04/L14 task/test/review trio covers §31.4 creator_supporter_relations writer and relation recomputation; refund-safe evidence is recorded	-	tasks/L04-L14-anonymous-payment-identity-attribution.md	tests/TC-L04-L14-anonymous-payment-identity-attribution.md	reviews/2026-09-14-L04-L14-anonymous-payment-identity-attribution-decision.md
VID-03	v1	X	mapped-existing	L14 task/test/review trio covers §31.4 receipt minting from confirmation page; local receipt evidence is recorded without live OAuth claim	-	tasks/L14-viewer-identity-and-supporter-history.md	tests/TC-L14-viewer-identity-and-supporter-history.md	reviews/2026-09-08-L14-local-completion-and-claim-boundary-review.md
VID-04	v1	U	mapped-existing	L14 task/test/review trio covers §31.4 opaque receipt token, SHA-256 fingerprint and live refund reflection; local evidence only	-	tasks/L14-viewer-identity-and-supporter-history.md	tests/TC-L14-viewer-identity-and-supporter-history.md	reviews/2026-09-08-L14-local-completion-and-claim-boundary-review.md
VID-05	v1	P	new-record-required	Reviewed L04/L14 evidence covers anonymous identity and tipping without login locally, but not the complete writer/verifier path	Missing from reviewed L04/L14 evidence: Event writer and L15 verifier linkage for all anonymous/platform/account identity levels remain unverified	-	-	-
VID-06	v1	X	mapped-existing	L14 task/test/review trio covers §31.4 first-claim-wins idempotent platform claiming, contested handling, trusted identity verifier; no live OAuth claim	-	tasks/L14-viewer-identity-and-supporter-history.md	tests/TC-L14-viewer-identity-and-supporter-history.md	reviews/2026-09-08-L14-local-completion-and-claim-boundary-review.md
VID-07	v1	X	new-record-required	Reviewed L14 evidence covers partial badge/streak storage in migration 0107 but not complete policy or producers	Missing from reviewed L14/L17/L18 evidence: Full eight-badge opt-in non-financial policy and streak producers remain unverified	-	-	-
VID-08	v1	U	mapped-existing	L14 privacy task/test/review trio covers §31.4 private opt-in searchable profile and viewer profile/search pages	-	tasks/L14-public-viewer-privacy-and-bounds-hardening.md	tests/TC-L14-public-viewer-privacy-and-bounds-hardening.md	reviews/2026-09-09-L14-public-viewer-privacy-and-bounds-hardening-decision.md
VID-09	v1	U	mapped-existing	L14 privacy task/test/review trio covers §31.4 viewer-scoped newest-100 relations with deterministic tie-break and denial boundaries	-	tasks/L14-public-viewer-privacy-and-bounds-hardening.md	tests/TC-L14-public-viewer-privacy-and-bounds-hardening.md	reviews/2026-09-09-L14-public-viewer-privacy-and-bounds-hardening-decision.md
VID-10	v1	U	new-record-required	Reviewed L14 privacy/bounds evidence documents session and reset controls separately, without a shared trio	Missing from reviewed L14 evidence: No single reviewed task/test/review trio covers both the newest-100 session cap and the 30-minute single-use enumeration-safe reset semantics; the pieces are separately documented.	-	-	-
VID-11	v1·G	B	new-record-required	Manual inventory: no existing L-track trio was justified for VID-11 after reviewing the §31 item	Missing from reviewed L-track evidence: DPDP erased-vs-retained split — **the logic exists in code; no deletion flow ships or is promised** (§33.1, §32). Deactivation is what ships. State is B, not U: a capability nobody may reach is not usable	-	-	-
VID-21	v1·G	B	new-record-required	Manual inventory: no existing L-track trio was justified for VID-21 after reviewing the §31 item	Missing from reviewed L-track evidence: Archival deletion: no hard deletes, identity fields moved aside, returner treated as new. **Engineering preference, not approved policy** — blocked on the privacy/legal gate (§32)	-	-	-
VID-22	v1·G	A	new-record-required	Manual inventory: no existing L-track trio was justified for VID-22 after reviewing the §31 item	Missing from reviewed L-track evidence: Irreversible hashing of archived identity (legal-gated)	-	-	-
VID-12	v1·G	A	new-record-required	Manual inventory: no existing L-track trio was justified for VID-12 after reviewing the §31 item	Missing from reviewed L-track evidence: DPDP data export	-	-	-
VID-13	v1·G	X	new-record-required	Manual inventory: no existing L-track trio was justified for VID-13 after reviewing the §31 item	Missing from reviewed L-track evidence: Reputation: verdict-only (3 keys), score never stored, 180-day window	-	-	-
VID-14	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for VID-14 after reviewing the §31 item	Missing from reviewed L-track evidence: Reputation write path (chargeback, velocity, moderation strike producers)	-	-	-
VID-15	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for VID-15 after reviewing the §31 item	Missing from reviewed L-track evidence: Creator-facing reputation display	-	-	-
VID-16	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for VID-16 after reviewing the §31 item	Missing from reviewed L-track evidence: Flag / report a supporter	-	-	-
VID-17	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for VID-17 after reviewing the §31 item	Missing from reviewed L-track evidence: Block a supporter	-	-	-
VID-18	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for VID-18 after reviewing the §31 item	Missing from reviewed L-track evidence: Anonymous non-platform tip claim path	-	-	-
VID-19	P2	A	new-record-required	Manual inventory: no existing L-track trio was justified for VID-19 after reviewing the §31 item	Missing from reviewed L-track evidence: YouTube identity attribution carried onto payments	-	-	-
VID-20	P2	A	new-record-required	Manual inventory: no existing L-track trio was justified for VID-20 after reviewing the §31 item	Missing from reviewed L-track evidence: YouTube handle-vs-channel-ID trust model and namespaces (§12.3 identity rules)	-	-	-
ENG-01	v1	P	mapped-existing	L16 task/test/review trio covers §31.5 eight interaction types and tier counts 3/6/8/8; local catalogue evidence only	-	tasks/L16-interaction-menu-goals-and-widgets.md	tests/TC-L16-interaction-menu-goals-and-widgets.md	reviews/2026-09-08-L16-widget-completion-review.md
ENG-02	v1	P	mapped-existing	L16 task/test/review trio covers §31.5 seven widget types and tier counts 1/3/7/7; local catalogue evidence only	-	tasks/L16-interaction-menu-goals-and-widgets.md	tests/TC-L16-interaction-menu-goals-and-widgets.md	reviews/2026-09-08-L16-widget-completion-review.md
ENG-03	v1	U	mapped-existing	L16 task/test/review trio covers §31.5 live clamped support-goal progress across stream/daily/monthly/open windows	-	tasks/L16-interaction-menu-goals-and-widgets.md	tests/TC-L16-interaction-menu-goals-and-widgets.md	reviews/2026-09-08-L16-widget-completion-review.md
ENG-04	v1	U	mapped-existing	L16 task/test/review trio covers §31.5 recent-tips, top-supporters, ticker and mega-tip banner pages	-	tasks/L16-interaction-menu-goals-and-widgets.md	tests/TC-L16-interaction-menu-goals-and-widgets.md	reviews/2026-09-08-L16-widget-completion-review.md
ENG-05	v1	U	mapped-existing	L16 task/test/review trio covers §31.5 single-channel leaderboard rank and coarse bucket without exact amount	-	tasks/L16-interaction-menu-goals-and-widgets.md	tests/TC-L16-interaction-menu-goals-and-widgets.md	reviews/2026-09-08-L16-widget-completion-review.md
ENG-06	v1	U	mapped-existing	L16 task/test/review trio covers §31.5 shared overlay fragment-token and REST snapshot/SSE invalidation path	-	tasks/L16-overlay-widget-response-integrity.md	tests/TC-L16-overlay-widget-response-integrity.md	reviews/2026-09-09-L16-overlay-widget-response-integrity-decision.md
ENG-07	v1	P	mapped-existing	L16 task/test/review trio covers §31.5 paid-vote payment binding and refund-derived tally	-	tasks/L16-interaction-menu-goals-and-widgets.md	tests/TC-L16-interaction-menu-goals-and-widgets.md	reviews/2026-09-14-L16-public-paid-vote-reachability-decision.md
ENG-08	v1	U	mapped-existing	L16 task/test/review trio covers §31.5 vote-option cap 16 serialized in creating procedure	-	tasks/L16-vote-option-cardinality-and-overlay-contract-alignment.md	tests/TC-L16-vote-option-cardinality-and-overlay-contract-alignment.md	reviews/2026-09-09-L16-vote-option-cardinality-and-overlay-contract-alignment-decision.md
ENG-09	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for ENG-09 after reviewing the §31 item	Missing from reviewed L-track evidence: **Viewer interaction menu**	-	-	-
ENG-10	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for ENG-10 after reviewing the §31 item	Missing from reviewed L-track evidence: Support-vote creator UI (create options)	-	-	-
ENG-11	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for ENG-11 after reviewing the §31 item	Missing from reviewed L-track evidence: Support-vote viewer UI (cast)	-	-	-
ENG-12	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for ENG-12 after reviewing the §31 item	Missing from reviewed L-track evidence: Mega alert + priority question viewer trigger	-	-	-
ENG-13	v1	X	new-record-required	Manual inventory: no existing L-track trio was justified for ENG-13 after reviewing the §31 item	Missing from reviewed L-track evidence: Hype mode start control	-	-	-
ENG-14	v1·G	X	new-record-required	Manual inventory: no existing L-track trio was justified for ENG-14 after reviewing the §31 item	Missing from reviewed L-track evidence: Widget privacy-scope control	-	-	-
ENG-15	v1	P	new-record-required	Manual inventory: no existing L-track trio was justified for ENG-15 after reviewing the §31 item	Missing from reviewed L-track evidence: Widget preview / sample data for all widget types	-	-	-
ENG-16	P2	U	new-record-required	Reviewed L16 mechanism is source-agnostic; INR include/exclude/no-multiplier behavior is locally evidenced, but Super Chat is Phase 4	Missing from reviewed L16 evidence: Only Super Chat Phase 4/live provider integration remains absent	-	-	-
ENG-17	v1	X	new-record-required	Manual inventory: no existing L-track trio was justified for ENG-17 after reviewing the §31 item	Missing from reviewed L-track evidence: Contribution-source toggles wired into Challenges panel	-	-	-
ENG-18	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for ENG-18 after reviewing the §31 item	Missing from reviewed L-track evidence: Priority Question "Unanswered" tab + Mark Answered (§10.6)	-	-	-
ENG-19	v1	A	new-record-required	Manual inventory: no existing L-track trio was justified for ENG-19 after reviewing the §31 item	Missing from reviewed L-track evidence: Community boss battle	-	-	-
